date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2011-11-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,41.6,6.96
2011-11-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.7,1.96
2011-11-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,8.1,1.35
2011-11-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,9.9,1.66
2011-11-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,9.7,1.62
2011-11-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2.8,0.47
2011-11-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.9,0.48
2011-11-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.4,0.57
2011-12-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.8,0.8
2011-12-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,2.8,0.47
2011-12-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,5,0.83
2011-12-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.3,0.71
2011-12-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,60.4,10.03
2011-12-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,13.3,2.21
2011-12-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,6.1,1.01
2011-12-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.3,2.04
2011-12-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,41.1,6.83
2011-12-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,8.2,1.36
2011-12-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,10.2,1.69
2011-12-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,8,1.33
2011-12-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2.7,0.45
2011-12-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.8,0.47
2011-12-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.8,0.47
2012-01-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.1,0.68
2012-01-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,2.3,0.38
2012-01-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.3,0.71
2012-01-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.7,0.78
2012-01-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,61.1,10.12
2012-01-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,13.3,2.2
2012-01-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,4.9,0.81
2012-01-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,11.8,1.95
2012-01-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,42.1,6.97
2012-01-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,10.5,1.74
2012-01-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.6,1.92
2012-01-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,8,1.32
2012-01-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2.9,0.48
2012-01-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.3,0.38
2012-01-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.2,0.36
2012-02-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,5,0.83
2012-02-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,2,0.33
2012-02-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.5,0.75
2012-02-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.5,0.75
2012-02-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,58.3,9.67
2012-02-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,15.6,2.59
2012-02-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,6,1
2012-02-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.1,2.01
2012-02-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,42.4,7.03
2012-02-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,10.2,1.69
2012-02-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.1,1.84
2012-02-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,6.9,1.14
2012-02-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2.4,0.4
2012-02-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.1,0.35
2012-02-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.4,0.4
2012-03-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.1,0.68
2012-03-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,1.9,0.32
2012-03-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.9,0.81
2012-03-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.5,0.75
2012-03-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,58.3,9.67
2012-03-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,18.3,3.03
2012-03-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,6,1
2012-03-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,14.1,2.34
2012-03-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,42.3,7.01
2012-03-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,14.1,2.34
2012-03-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11,1.82
2012-03-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11,1.82
2012-03-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,8.7,1.44
2012-03-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2.4,0.4
2012-03-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2,0.33
2012-03-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.5,0.41
2012-04-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.55,0.75
2012-04-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,2,0.33
2012-04-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,5,0.83
2012-04-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.49,0.74
2012-04-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,54.6,9.04
2012-04-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,19.28,3.19
2012-04-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,6,0.99
2012-04-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,41.8,6.92
2012-04-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,14.18,2.35
2012-04-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,10.69,1.77
2012-04-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.39,1.89
2012-04-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,3.32,0.55
2012-04-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2.62,0.43
2012-04-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,1.95,0.32
2012-04-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.65,0.6
2012-05-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.06,0.67
2012-05-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,1.93,0.32
2012-05-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.31,0.71
2012-05-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.18,0.69
2012-05-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,53.75,8.91
2012-05-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,17,2.82
2012-05-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.4,0.9
2012-05-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.18,2.02
2012-05-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,43.25,7.17
2012-05-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,13.6,2.26
2012-05-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,7.9,1.31
2012-05-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,8.1,1.34
2012-05-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,2.5,0.41
2012-05-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2,0.33
2012-05-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,1.75,0.29
2012-05-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.8,0.63
2012-06-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.35,0.72
2012-06-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,1.95,0.32
2012-06-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.38,0.72
2012-06-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.65,0.77
2012-06-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,55.25,9.15
2012-06-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,17,2.81
2012-06-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,6.18,1.02
2012-06-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.56,2.08
2012-06-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,33,5.46
2012-06-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,13.1,2.17
2012-06-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11.12,1.84
2012-06-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,10.35,1.71
2012-06-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,3.75,0.62
2012-06-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2.01,0.33
2012-06-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,1.65,0.27
2012-06-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.45,0.41
2012-07-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.2,0.69
2012-07-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,2,0.33
2012-07-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.3,0.71
2012-07-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.43,0.73
2012-07-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,55.7,9.19
2012-07-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,19.9,3.28
2012-07-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.67,0.94
2012-07-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.1,2
2012-07-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,36.2,5.97
2012-07-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12.1,2
2012-07-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,10.47,1.73
2012-07-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,10.26,1.69
2012-07-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,5.3,0.87
2012-07-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2.15,0.35
2012-07-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,1.85,0.31
2012-07-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,1.79,0.3
2012-08-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.3,0.71
2012-08-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,2.71,0.45
2012-08-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.43,0.73
2012-08-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.28,0.7
2012-08-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,55.6,9.14
2012-08-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,18.25,3
2012-08-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.78,0.95
2012-08-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12,1.97
2012-08-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,42.12,6.93
2012-08-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.28,1.86
2012-08-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,10.68,1.76
2012-08-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,10.5,1.73
2012-08-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,2.7,0.44
2012-08-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2.5,0.41
2012-08-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,1.9,0.31
2012-08-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.75,0.62
2012-09-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.67,0.77
2012-09-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.05,0.5
2012-09-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.08,0.67
2012-09-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.45,0.73
2012-09-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,54.4,8.93
2012-09-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,19.2,3.15
2012-09-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.95,0.98
2012-09-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.4,2.04
2012-09-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,40.17,6.6
2012-09-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,13.2,2.17
2012-09-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,9.9,1.63
2012-09-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,9.78,1.61
2012-09-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,8.5,1.4
2012-09-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.17,0.52
2012-09-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.17,0.52
2012-09-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,6.25,1.03
2012-10-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.7,0.77
2012-10-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.1,0.51
2012-10-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,3.8,0.62
2012-10-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.5,0.74
2012-10-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,57.5,9.43
2012-10-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,16.9,2.77
2012-10-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,4.6,0.75
2012-10-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,11.4,1.87
2012-10-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,37.3,6.11
2012-10-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12.9,2.11
2012-10-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,10.7,1.75
2012-10-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.6,1.9
2012-10-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,9,1.48
2012-10-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2.8,0.46
2012-10-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.3,0.38
2012-10-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,5,0.82
2012-11-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.6,0.75
2012-11-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.3,0.54
2012-11-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,3.8,0.62
2012-11-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.8,0.79
2012-11-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,58.1,9.52
2012-11-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,17,2.79
2012-11-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.2,0.85
2012-11-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,11.3,1.85
2012-11-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,40.4,6.62
2012-11-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.3,1.85
2012-11-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,10.6,1.74
2012-11-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,10.6,1.74
2012-11-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,7.9,1.3
2012-11-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2.5,0.41
2012-11-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.2,0.36
2012-11-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2,0.33
